trnOpDate,staCode,gateInComingCnt,gateOutGoingCnt
20240626,3320,3330,3139
20240626,3330,566,594
20240626,3340,6392,6436
20240626,3350,562,1178
20240626,3360,11375,11299
20240626,3370,997,1076
20240626,3380,693,731
20240626,3390,6852,6996
20240626,3400,495,508
20240626,3410,1149,1147
20240626,3420,2216,2215
20240626,3430,938,853
20240626,3431,33,28
20240626,3432,72,104
20240626,3433,9,10
20240626,3434,41,59
20240626,3435,62,66
20240626,3436,38,51
20240626,3450,703,702
20240626,3460,178,177
20240626,3470,4718,4636
20240626,3480,1707,1688
20240626,3490,139,142
20240626,4050,1589,1571
20240626,4060,1583,1536
20240626,4070,775,811
20240626,4080,8921,8795
20240626,4090,599,571
20240626,4100,180,172
20240626,4110,515,514
20240626,4120,4862,4895
20240626,4130,606,592
20240626,4140,503,488
20240626,4150,1160,1186
20240626,4160,160,153
20240626,4170,3055,3035
20240626,4180,1493,1366
20240626,4190,1883,1919
20240626,4200,2560,2684
20240626,4210,3411,3272
20240626,4220,22452,22382
20240626,4250,1113,1101
20240626,4260,677,631
20240626,4270,327,328
20240626,4271,334,314
20240626,4272,2617,2632
20240626,4290,1402,1411
20240626,4300,1678,1691
20240626,4310,2355,2356
20240626,4320,1389,1511
20240626,4330,2207,2172
20240626,4340,11145,11118
20240626,4350,660,722
20240626,4360,952,953
20240626,4370,1334,1396
20240626,4380,438,549
20240626,4390,749,745
20240626,4400,13568,13645
20240626,4410,1044,1080
20240626,4420,2022,1912
20240626,4430,1476,1474
20240626,4440,5251,5340
20240626,4450,719,719
20240626,4460,1205,1200
20240626,4470,240,251
20240626,5000,9804,9853
20240626,5010,293,326
20240626,5020,219,206
20240626,5030,876,834
20240626,5040,322,308
20240626,5050,3873,3841
20240626,5060,213,185
20240626,5070,480,531
20240626,5080,41,33
20240626,5090,531,490
20240626,5100,158,167
20240626,5110,64,104
20240626,5120,968,1001
20240626,5130,47,2
20240626,5160,9,3
20240626,5190,178,168
20240626,5200,17,21
20240626,5210,570,495
20240626,5220,119,148
20240626,5230,822,706
20240626,5240,19,22
20240626,6000,4959,4673
20240626,6010,5,5
20240626,6020,223,198
20240626,6030,65,54
20240626,6040,7,7
20240626,6050,571,548
20240626,6060,13,17
20240626,6070,622,610
20240626,6080,190,218
20240626,6090,25,27
20240626,6100,27,24
20240626,6110,1257,1339
20240626,6120,7,12
20240626,6130,615,695
20240626,6140,43,36
20240626,6150,3,1
20240626,6160,458,426
20240626,6170,58,54
20240626,6180,344,385
20240626,6190,19,17
20240626,6200,23,31
20240626,6210,65,55
20240626,6220,362,328
20240626,6230,7,11
20240626,6240,307,233
20240626,6250,494,517
20240626,7000,8706,8880
20240626,7010,216,213
20240626,7020,18,15
20240626,7030,384,407
20240626,7040,24,15
20240626,7050,79,72
20240626,7060,894,919
20240626,7070,12,12
20240626,7080,22,19
20240626,7090,805,809
20240626,7100,188,191
20240626,7110,14,16
20240626,7120,596,612
20240626,7130,649,753
20240626,7150,585,577
20240626,7160,4842,4500
20240626,7170,44,48
20240626,7180,119,107
20240626,7190,3710,3796
20240626,7200,138,147
20240626,7210,1626,1636
20240626,7220,111,91
20240626,7230,1089,1085
20240626,7240,126,107
20240626,7250,68,68
20240626,7260,170,167
20240626,7270,96,94
20240626,7280,22,25
20240626,7290,1021,1113
20240626,7300,141,140
20240626,7310,844,842
20240626,7320,256,350
20240626,7330,168,169
20240626,7331,11,9
20240626,7332,968,1011
20240626,7333,24,34
20240626,7334,42,30
20240626,7335,170,182
20240626,7336,145,131
20240626,7350,739,689
20240626,7360,4867,5019
20240626,7361,93,143
20240626,7380,793,770
20240626,7390,568,561
20240627,900,9293,8336
20240627,910,1530,1519
20240627,920,2688,2435
20240627,930,6637,6874
20240627,940,2844,2847
20240627,950,2836,2296
20240627,960,11437,12040
20240627,970,14198,14438
20240627,980,16657,17492
20240627,990,19924,20351
20240627,1000,62283,61025
20240627,1010,5329,5085
20240627,1020,22525,22895
20240627,1030,3125,3050
20240627,1040,14740,14626
20240627,1050,1463,1441
20240627,1060,1703,1702
20240627,1070,9449,9399
20240627,1080,26259,27124
20240627,1090,9639,9524
20240627,1100,22189,22480
20240627,1110,5837,5748
20240627,1120,5116,4875
20240627,1130,1592,1575
20240627,1140,349,345
20240627,1150,965,950
20240627,1160,3751,3758
20240627,1170,5120,5172
20240627,1180,5894,5982
20240627,1190,2965,2884
20240627,1191,319,294
20240627,1192,2052,2045
20240627,1193,829,779
20240627,1194,3494,3751
20240627,1201,61,52
20240627,1202,198,165
20240627,1203,500,516
20240627,1204,60,54
20240627,1205,42,41
20240627,1206,27,34
20240627,1207,12,48
20240627,1208,315,364
20240627,1210,19151,18557
20240627,1220,1211,1215
20240627,1230,642,612
20240627,1240,303,306
20240627,1250,8268,8445
20240627,2110,44,33
20240627,2120,62,63
20240627,2130,1222,1141
20240627,2140,27,23
20240627,2150,549,545
20240627,2160,55,50
20240627,2170,658,688
20240627,2180,1424,1388
20240627,2190,243,240
20240627,2200,2280,2265
20240627,2210,79,77
20240627,2220,1132,1154
20240627,2230,2315,2275
20240627,2240,380,358
20240627,2250,611,637
20240627,2260,611,176
20240627,3140,305,307
20240627,3150,808,844
20240627,3160,5302,5263
20240627,3170,147,143
20240627,3180,775,776
20240627,3190,675,713
20240627,3210,419,417
20240627,3220,2258,2340
20240627,3230,6849,7062
20240627,3240,879,844
20240627,3250,2099,2125
20240627,3260,744,708
20240627,3270,2610,2683
20240627,3280,2013,2050
20240627,3290,1308,1316
20240627,3300,21488,20814
20240627,3310,1846,1907
20240627,3320,3104,2940
20240627,3330,561,565
20240627,3340,6696,6682
20240627,3350,523,919
20240627,3360,11476,11675
20240627,3370,1044,1128
20240627,3380,717,738
20240627,3390,6895,7041
20240627,3400,502,503
20240627,3410,1065,1121
20240627,3420,2249,2301
20240627,3430,878,918
20240627,3431,6,8
20240627,3432,82,49
20240627,3433,8,11
20240627,3434,66,50
20240627,3435,55,65
20240627,3436,32,40
20240627,3450,703,686
20240627,3460,171,189
20240627,3470,4915,4807
20240627,3480,1735,1717
20240627,3490,120,116
20240627,4050,1550,1560
20240627,4060,1621,1604
20240627,4070,737,744
20240627,4080,9027,8997
20240627,4090,594,568
20240627,4100,182,186
20240627,4110,536,551
20240627,4120,4914,4935
20240627,4130,596,592
20240627,4140,494,464
20240627,4150,1205,1160
20240627,4160,172,161
20240627,4170,3159,3166
20240627,4180,1633,1436
20240627,4190,1901,1830
20240627,4200,2832,2722
20240627,4210,3328,3321
20240627,4220,22874,23279
20240627,4250,1341,1607
20240627,4260,693,739
20240627,4270,339,321
20240627,4271,352,330
20240627,4272,2753,2556
20240627,4290,1338,1351
20240627,4300,1561,1642
20240627,4310,2354,2390
20240627,4320,1376,1519
20240627,4330,2316,2216
20240627,4340,11615,11450
20240627,4350,787,776
20240627,4360,947,1027
20240627,4370,1467,1533
20240627,4380,545,561
20240627,4390,715,794
20240627,4400,13822,14021
20240627,4410,926,1000
20240627,4420,1953,1841
20240627,4430,1456,1452
20240627,4440,5256,5457
20240627,4450,673,683
20240627,4460,1221,1246
20240627,4470,214,215
20240627,5000,9992,10203
20240627,5010,283,282
20240627,5020,238,224
20240627,5030,826,829
20240627,5040,286,293
20240627,5050,3765,3758
20240627,5060,209,159
20240627,5070,439,431
20240627,5080,33,33
20240627,5090,540,541
20240627,5100,171,189
20240627,5110,58,90
20240627,5120,962,1154
20240627,5130,40,0
20240627,5190,191,193
20240627,5200,13,18
20240627,5210,634,629
20240627,5220,188,118
20240627,5230,838,630
20240627,5240,13,40
20240627,6000,5185,5194
20240627,6010,4,1
20240627,6020,196,172
20240627,6030,45,42
20240627,6040,16,14
20240627,6050,666,644
20240627,6060,5,11
20240627,6070,617,608
20240627,6080,183,240
20240627,6090,4,9
20240627,6100,10,8
20240627,6110,1479,1235
20240627,6120,11,9
20240627,6130,749,607
20240627,6140,29,37
20240627,6150,7,6
20240627,6160,527,514
20240627,6170,39,40
20240627,6180,362,352
20240627,6190,15,16
20240627,6200,13,12
20240627,6210,58,46
20240627,6220,347,375
20240627,6230,8,7
20240627,6240,308,251
20240627,6250,574,540
20240627,7000,8831,8954
20240627,7010,202,212
20240627,7020,18,14
20240627,7030,401,426
20240627,7040,15,12
20240627,7050,76,72
20240627,7060,882,920
20240627,7070,6,9
20240627,7080,22,18
20240627,7090,754,781
20240627,7100,160,183
20240627,7110,15,15
20240627,7120,530,494
20240627,7130,647,737
20240627,7150,547,564
20240627,7160,4474,4316
20240627,7170,36,40
20240627,7180,143,132
20240627,7190,3847,3593
20240627,7200,146,138
20240627,7210,1548,1584
20240627,7220,88,93
20240627,7230,1071,1096
20240627,7240,154,129
20240627,7250,66,60
20240627,7260,166,155
20240627,7270,98,89
20240627,7280,25,27
20240627,7290,1298,1200
20240627,7300,148,199
20240627,7310,897,887
20240627,7320,203,259
20240627,7330,193,177
20240627,7331,6,11
20240627,7332,1049,1047
20240627,7333,25,25
20240627,7334,31,25
20240627,7335,157,200
20240627,7336,177,159
20240627,7350,869,844
20240627,7360,5004,5258
20240627,7361,183,239
20240627,7380,784,751
20240627,7390,656,649
20240628,900,11665,10157
20240628,910,1638,1712
20240628,920,2891,2587
20240628,930,7607,7524
20240628,940,3056,2962
20240628,950,2939,2299
20240628,960,12415,12583
20240628,970,14864,14815
20240628,980,18646,20197
20240628,990,21717,21928
20240628,1000,75141,71847
20240628,1010,5234,5261
20240628,1020,27377,27051
20240628,1030,3489,3213
20240628,1040,16503,16586
20240628,1050,1513,1432
20240628,1060,1818,1867
20240628,1070,10394,10103
20240628,1080,32019,33147
20240628,1090,11188,11068
20240628,1100,28183,27865
20240628,1110,7469,6885
20240628,1120,6549,5765
20240628,1130,1746,1827
20240628,1140,390,395
20240628,1150,1041,1079
20240628,1160,4586,4492
20240628,1170,6507,6138
20240628,1180,7503,7159
20240628,1190,3485,3384
20240628,1191,404,354
20240628,1192,3331,2445
20240628,1193,1228,904
20240628,1194,4483,5538
20240628,1201,72,62
20240628,1202,251,198
20240628,1203,630,640
20240628,1204,88,92
20240628,1205,68,64
20240628,1206,48,48
20240628,1207,4,57
20240628,1208,259,274
20240628,1210,26398,25425
20240628,1220,1612,1388
20240628,1230,690,708
20240628,1240,354,360
20240628,1250,10926,10873
20240628,2110,58,48
20240628,2120,69,91
20240628,2130,2106,1293
20240628,2140,34,40
20240628,2150,503,512
20240628,2160,50,49
20240628,2170,791,977
20240628,2180,1795,1838
20240628,2190,294,331
20240628,2200,2675,2965
20240628,2210,89,94
20240628,2220,1487,1747
20240628,2230,2999,3092
20240628,2240,472,542
20240628,2250,738,826
20240628,2260,282,280
20240628,3140,371,398
20240628,3150,1171,1181
20240628,3160,7001,7154
20240628,3170,168,159
20240628,3180,971,1028
20240628,3190,776,794
20240628,3210,505,553
20240628,3220,2869,2701
20240628,3230,8767,10051
20240628,3240,1211,1104
20240628,3250,2598,2708
20240628,3260,746,791
20240628,3270,2991,3387
20240628,3280,2437,2546
20240628,3290,1591,1604
20240628,3300,31570,31963
20240628,3310,2127,2215
20240628,3320,4015,3686
20240628,3330,671,701
20240628,3340,10361,8555
20240628,3350,731,751
20240628,3360,16158,17649
20240628,3370,1351,1625
20240628,3380,888,1076
20240628,3390,9234,10168
20240628,3400,586,720
20240628,3410,1221,1415
20240628,3420,2874,3175
20240628,3430,996,1129
20240628,3431,9,11
20240628,3432,75,91
20240628,3433,6,13
20240628,3434,31,51
20240628,3435,44,69
20240628,3436,52,45
20240628,3450,864,1005
20240628,3460,207,231
20240628,3470,6426,6661
20240628,3480,2296,2562
20240628,3490,154,179
20240628,4050,2039,1789
20240628,4060,2079,2079
20240628,4070,872,884
20240628,4080,12013,12264
20240628,4090,728,759
20240628,4100,208,249
20240628,4110,710,710
20240628,4120,6719,6832
20240628,4130,684,665
20240628,4140,604,669
20240628,4150,1704,1473
20240628,4160,186,179
20240628,4170,4326,4150
20240628,4180,2032,1573
20240628,4190,2858,2441
20240628,4200,3749,3366
20240628,4210,4065,3886
20240628,4220,30466,30946
20240628,4250,1666,1716
20240628,4260,849,850
20240628,4270,437,445
20240628,4271,384,383
20240628,4272,4242,3721
20240628,4290,1502,1401
20240628,4300,1816,1922
20240628,4310,2995,2844
20240628,4320,1745,1948
20240628,4330,2599,2536
20240628,4340,15669,14715
20240628,4350,877,844
20240628,4360,1043,1070
20240628,4370,1488,1663
20240628,4380,635,623
20240628,4390,731,778
20240628,4400,17273,17887
20240628,4410,1128,1102
20240628,4420,2076,2059
20240628,4430,1590,1668
20240628,4440,6809,6455
20240628,4450,853,820
20240628,4460,1512,1548
20240628,4470,205,223
20240628,5000,12273,13281
20240628,5010,322,319
20240628,5020,237,276
20240628,5030,1016,1092
20240628,5040,321,319
20240628,5050,4739,5408
20240628,5060,213,168
20240628,5070,601,630
20240628,5080,46,41
20240628,5090,544,677
20240628,5100,221,237
20240628,5110,80,166
20240628,5120,1277,1329
20240628,5130,98,3
20240628,5140,2,1
20240628,5160,5,6
20240628,5190,255,212
20240628,5200,26,24
20240628,5210,511,542
20240628,5220,219,208
20240628,5230,757,799
20240628,5240,13,18
20240628,6000,6872,7289
20240628,6010,3,8
20240628,6020,198,224
20240628,6030,39,55
20240628,6040,4,9
20240628,6050,665,713
20240628,6060,8,12
20240628,6070,569,851
20240628,6080,237,239
20240628,6090,12,14
20240628,6100,21,24
20240628,6110,1838,1813
20240628,6120,11,25
20240628,6130,774,996
20240628,6140,35,37
20240628,6150,6,3
20240628,6160,579,700
20240628,6170,44,51
20240628,6180,462,448
20240628,6190,16,20
20240628,6200,37,54
20240628,6210,44,45
20240628,6220,438,480
20240628,6230,6,12
20240628,6240,335,250
20240628,6250,751,719
20240628,7000,12706,13085
20240628,7010,268,234
20240628,7020,15,17
20240628,7030,478,564
20240628,7040,20,23
20240628,7050,91,82
20240628,7060,847,929
20240628,7070,13,8
20240628,7080,18,20
20240628,7090,845,916
20240628,7100,170,210
20240628,7110,14,11
20240628,7120,653,692
20240628,7130,754,813
20240628,7150,618,677
20240628,7160,5940,6082
20240628,7170,30,31
20240628,7180,152,142
20240628,7190,5603,5289
20240628,7200,143,142
20240628,7210,1645,2062
20240628,7220,115,129
20240628,7230,1254,1428
20240628,7240,253,203
20240628,7250,75,100
20240628,7260,191,190
20240628,7270,102,96
20240628,7280,28,39
20240628,7290,1301,1447
20240628,7300,158,189
20240628,7310,911,961
20240628,7320,222,282
20240628,7330,123,136
20240628,7331,15,13
20240628,7332,1016,1025
20240628,7333,22,32
20240628,7334,43,31
20240628,7335,168,152
20240628,7336,192,174
20240628,7350,678,674
20240628,7360,5408,5473
20240628,7361,121,135
20240628,7380,836,879
20240628,7390,618,613
20240629,900,10059,10060
20240629,910,1323,1539
20240629,920,2029,1995
20240629,930,5928,5799
20240629,940,2259,2201
20240629,950,1991,1647
20240629,960,9764,9984
20240629,970,6657,6651
20240629,980,13672,14072
20240629,990,15691,14790
20240629,1000,68542,63943
20240629,1010,4803,4641
20240629,1020,25452,24392
20240629,1030,2736,2454
20240629,1040,14064,13758
20240629,1050,1212,1086
20240629,1060,1594,1504
20240629,1070,8130,8176
20240629,1080,27490,28520
20240629,1090,8176,8177
20240629,1100,24144,25137
20240629,1110,5211,5118
20240629,1120,4761,4517
20240629,1130,1804,1788
20240629,1140,277,267
20240629,1150,810,794
20240629,1160,3565,3558
20240629,1170,5398,5197
20240629,1180,5103,4905
20240629,1190,2164,2069
20240629,1191,304,239
20240629,1192,1993,1641
20240629,1193,837,691
20240629,1194,3434,3549
20240629,1201,63,56
20240629,1202,213,160
20240629,1203,700,645
20240629,1204,96,81
20240629,1205,56,54
20240629,1206,65,81
20240629,1207,24,65
20240629,1208,697,692
20240629,1210,23025,22443
20240629,1220,986,951
20240629,1230,564,570
20240629,1240,310,298
20240629,1250,8714,8753
20240629,2110,60,59
20240629,2120,89,79
20240629,2130,837,865
20240629,2140,30,34
20240629,2150,1003,1128
20240629,2160,97,71
20240629,2170,861,891
20240629,2180,1434,1610
20240629,2190,323,300
20240629,2200,2972,3281
20240629,2210,75,91
20240629,2220,1374,1414
20240629,2230,3030,2886
20240629,2240,545,447
20240629,2250,833,642
20240629,2260,298,166
20240629,3140,322,298
20240629,3150,939,1046
20240629,3160,4974,5280
20240629,3170,124,136
20240629,3180,1015,1134
20240629,3190,702,823
20240629,3210,463,537
20240629,3220,2154,2242
20240629,3230,8603,9176
20240629,3240,963,916
20240629,3250,2803,2718
20240629,3260,702,639
20240629,3270,2764,2744
20240629,3280,2657,2420
20240629,3290,1575,1397
20240629,3300,32519,33479
20240629,3310,2033,1934
20240629,3320,3150,3011
20240629,3330,833,813
20240629,3340,10068,8896
20240629,3350,613,802
20240629,3360,14444,15109
20240629,3370,1429,1460
20240629,3380,904,919
20240629,3390,7544,8196
20240629,3400,592,594
20240629,3410,1079,1165
20240629,3420,2382,2577
20240629,3430,1047,1098
20240629,3431,12,17
20240629,3432,130,127
20240629,3433,9,14
20240629,3434,83,117
20240629,3435,60,77
20240629,3436,78,90
20240629,3450,880,963
20240629,3460,261,248
20240629,3470,6321,6489
20240629,3480,2094,2269
20240629,3490,163,173
20240629,4050,2014,1889
20240629,4060,1916,1825
20240629,4070,700,654
20240629,4080,11236,11938
20240629,4090,661,625
20240629,4100,237,264
20240629,4110,572,601
20240629,4120,4775,4865
20240629,4130,434,411
20240629,4140,558,554
20240629,4150,1143,1134
20240629,4160,142,140
20240629,4170,3106,2937
20240629,4180,1137,873
20240629,4190,2112,1813
20240629,4200,2910,2549
20240629,4210,2855,2596
20240629,4220,26745,27951
20240629,4250,1406,1477
20240629,4260,728,717
20240629,4270,319,293
20240629,4271,260,233
20240629,4272,3924,3068
20240629,4290,842,869
20240629,4300,1448,1506
20240629,4310,2537,2450
20240629,4320,1431,1679
20240629,4330,2102,2054
20240629,4340,13794,12740
20240629,4350,614,674
20240629,4360,950,865
20240629,4370,1185,1281
20240629,4380,523,548
20240629,4390,575,605
20240629,4400,16552,16486
20240629,4410,829,756
20240629,4420,1558,1550
20240629,4430,1164,1116
20240629,4440,5355,4847
20240629,4450,631,564
20240629,4460,1174,1098
20240629,4470,98,103
20240629,5000,10559,10766
20240629,5010,222,198
20240629,5020,197,214
20240629,5030,901,901
20240629,5040,294,290
20240629,5050,4167,4440
20240629,5060,59,73
20240629,5070,410,436
20240629,5080,16,25
20240629,5090,506,503
20240629,5100,141,158
20240629,5110,59,78
20240629,5120,1235,1283
20240629,5130,27,2
20240629,5160,2,6
20240629,5190,191,239
20240629,5200,22,23
20240629,5210,562,627
20240629,5220,163,166
20240629,5230,786,701
20240629,5240,17,19
20240629,6000,6013,7299
20240629,6010,9,19
20240629,6020,265,210
20240629,6030,26,27
20240629,6040,9,13
20240629,6050,652,736
20240629,6060,7,7
20240629,6070,777,884
20240629,6080,184,208
20240629,6090,14,16
20240629,6100,16,13
20240629,6110,1292,1435
20240629,6120,5,12
20240629,6130,627,1015
20240629,6140,43,45
20240629,6150,10,8
20240629,6160,486,670
20240629,6170,23,22
20240629,6180,337,436
20240629,6190,12,15
20240629,6200,28,43
20240629,6210,31,31
20240629,6220,300,331
20240629,6230,4,5
20240629,6240,236,234
20240629,6250,631,560
20240629,7000,11397,12694
20240629,7010,156,142
